X,Y,Z,Label
308,-44,891,Z
326,-63,902,Z
322,-112,945,Z
326,-150,970,Z
326,-184,979,Z
304,-206,1004,Z
309,-252,1047,Z
320,-257,1087,Z
301,-221,1059,Z
301,-176,1038,Z
308,-154,1052,Z
310,-149,1047,Z
331,-164,1012,Z
339,-197,1006,Z
363,-225,1007,Z
354,-235,967,Z
368,-252,947,Z
384,-276,898,Z
375,-276,891,Z
443,-267,923,Z
478,-263,949,Z
482,-236,996,Z
469,-197,1032,Z
456,-184,1077,Z
467,-182,1094,Z
500,-183,1104,Z
515,-165,1111,Z
534,-170,1125,Z
587,-183,1151,Z
592,-189,1138,Z
618,-180,1116,Z
651,-139,1074,Z
694,-91,1056,Z
749,6,1036,Z
746,143,1016,Z
772,249,962,Z
775,384,893,Z
840,513,847,Z
825,666,837,Z
854,758,812,Z
824,848,793,Z
852,930,771,Z
846,1001,730,Z
800,1033,767,Z
806,1027,821,Z
829,1029,839,Z
815,1057,852,Z
755,1097,812,Z
683,1097,843,Z
642,1074,850,Z
596,1041,820,Z
553,975,823,Z
551,868,831,Z
493,791,819,Z
488,752,804,Z
460,734,838,Z
410,709,862,Z
367,702,850,Z
360,681,840,Z
333,610,859,Z
332,536,877,Z
317,472,847,Z
293,417,858,Z
294,368,864,Z
279,339,879,Z
300,304,913,Z
271,287,928,Z
286,275,950,Z
285,292,960,Z
282,293,941,Z
285,280,926,Z
300,276,929,Z
313,279,901,Z
292,259,914,Z
290,244,901,Z
292,234,898,Z
290,238,887,Z
302,262,890,Z
315,266,942,Z
297,282,956,Z
295,288,953,Z
313,309,943,Z
317,303,895,Z
306,310,864,Z
307,323,864,Z
329,328,864,Z
334,322,874,Z
318,336,863,Z
330,341,892,Z
354,358,875,Z
339,363,900,Z
364,373,934,Z
353,388,940,Z
361,381,962,Z
352,400,998,Z
360,407,982,Z
374,448,945,Z
375,475,941,Z
393,481,942,Z
399,478,968,Z
389,486,966,Z
391,495,955,Z
373,489,955,Z
381,493,950,Z
382,493,932,Z
394,492,918,Z
403,492,922,Z
407,476,924,Z
411,454,936,Z
371,427,931,Z
349,416,922,Z
354,393,942,Z
359,364,945,Z
344,372,907,Z
342,343,929,Z
315,344,925,Z
301,320,926,Z
313,292,922,Z
305,293,899,Z
295,277,896,Z
84,212,924,Z
83,163,903,Z
95,134,897,Z
72,107,892,Z
79,100,891,Z
68,85,887,Z
63,86,900,Z
67,89,898,Z
71,90,887,Z
66,75,910,Z
58,31,949,Z
58,-14,944,Z
54,-47,919,Z
32,-102,938,Z
35,-127,965,Z
12,-169,936,Z
21,-205,951,Z
-2,-251,911,Z
13,-271,912,Z
-21,-281,901,Z
2,-285,920,Z
14,-297,923,Z
-15,-314,983,Z
18,-339,1001,Z
26,-336,999,Z
29,-346,1008,Z
33,-347,960,Z
45,-350,931,Z
68,-360,931,Z
66,-396,909,Z
79,-405,872,Z
84,-388,889,Z
94,-376,884,Z
90,-361,919,Z
84,-321,964,Z
86,-272,1049,Z
78,-237,1127,Z
106,-246,1206,Z
122,-252,1259,Z
134,-258,1261,Z
144,-255,1214,Z
179,-248,1142,Z
208,-181,1036,Z
226,-99,977,Z
233,26,967,Z
243,202,955,Z
269,316,1011,Z
285,401,1054,Z
311,489,1039,Z
366,514,1031,Z
417,534,1022,Z
410,605,929,Z
443,638,859,Z
460,687,833,Z
459,731,838,Z
451,759,850,Z
449,816,888,Z
479,838,915,Z
494,866,923,Z
526,899,911,Z
508,924,900,Z
485,918,874,Z
463,909,897,Z
412,902,862,Z
394,867,873,Z
345,825,903,Z
289,765,929,Z
250,711,954,Z
240,681,949,Z
213,643,898,Z
195,620,876,Z
196,590,841,Z
188,582,805,Z
159,607,765,Z
166,604,734,Z
158,598,736,Z
145,581,769,Z
168,547,821,Z
171,525,841,Z
177,493,860,Z
192,452,880,Z
217,456,851,Z
196,467,838,Z
225,469,804,Z
231,502,757,Z
227,509,751,Z
258,539,717,Z
266,527,726,Z
269,495,724,Z
258,498,753,Z
240,496,776,Z
249,480,802,Z
244,437,830,Z
256,427,835,Z
237,426,820,Z
261,420,796,Z
278,392,823,Z
315,340,848,Z
346,275,908,Z
349,235,940,Z
360,188,984,Z
362,162,1008,Z
336,156,1009,Z
345,176,983,Z
334,207,967,Z
297,239,937,Z
292,276,894,Z
321,279,808,Z
334,235,770,Z
365,148,775,Z
414,31,827,Z
437,-98,908,Z
424,-212,1003,Z
359,-259,1079,Z
324,-294,1133,Z
285,-276,1097,Z
281,-220,1067,Z
275,-151,1021,Z
313,-129,997,Z
347,-101,992,Z
384,-145,1008,Z
392,-235,1076,Z
374,-289,1142,Z
357,-328,1197,Z
359,-318,1243,Z
352,-259,1243,Z
361,-195,1223,Z
412,-180,1176,Z
460,-182,1132,Z
462,-198,1095,Z
454,-217,1092,Z
446,-239,1098,Z
405,-238,1099,Z
383,-206,1106,Z
380,-184,1099,Z
389,-147,1040,Z
404,-115,1029,Z
419,-94,1018,Z
420,-63,980,Z
429,-44,963,Z
436,-34,954,Z
465,-25,932,Z
466,1,939,Z
455,10,939,Z
463,2,980,Z
466,2,997,Z
464,-12,1001,Z
456,-27,988,Z
478,-43,991,Z
473,-54,1004,Z
467,-48,980,Z
471,-64,976,Z
486,-66,962,Z
493,-98,991,Z
494,-128,971,Z
479,-164,976,Z
481,-193,963,Z
472,-247,974,Z
468,-268,955,Z
460,-316,984,Z
445,-341,981,Z
412,-379,939,Z
404,-423,959,Z
389,-450,948,Z
368,-471,964,Z
385,-508,1015,Z
400,-529,1013,Z
425,-513,965,Z
479,-512,962,Z
522,-463,943,Z
558,-390,935,Z
589,-315,961,Z
581,-227,968,Z
589,-147,965,Z
611,-79,1006,Z
607,18,1032,Z
592,106,1069,Z
656,137,1121,Z
769,184,1122,Z
802,273,988,Z
781,427,866,Z
774,547,764,Z
758,633,728,Z
788,729,694,Z
785,765,701,Z
736,823,706,Z
694,845,730,Z
687,845,737,Z
689,838,751,Z
708,842,733,Z
649,887,701,Z
707,922,697,Z
703,961,708,Z
657,983,714,Z
606,964,745,Z
560,922,809,Z
499,857,872,Z
494,808,906,Z
466,744,897,Z
453,698,883,Z
425,663,871,Z
415,632,842,Z
377,618,814,Z
359,600,790,Z
352,568,824,Z
314,539,833,Z
300,467,860,Z
294,416,888,Z
276,370,889,Z
281,340,889,Z
269,319,879,Z
275,327,867,Z
279,353,868,Z
285,339,885,Z
285,327,904,Z
288,300,911,Z
277,270,913,Z
287,264,931,Z
289,247,963,Z
295,260,984,Z
283,280,986,Z
273,307,991,Z
281,338,938,Z
283,345,899,Z
273,331,875,Z
293,291,872,Z
289,252,885,Z
279,231,913,Z
289,209,909,Z
291,229,906,Z
305,243,905,Z
309,255,933,Z
290,274,947,Z
290,292,973,Z
307,297,955,Z
311,299,945,Z
335,301,950,Z
343,305,947,Z
356,332,957,Z
346,350,927,Z
357,352,955,Z
354,366,959,Z
361,378,961,Z
360,388,978,Z
386,411,990,Z
406,441,993,Z
400,474,990,Z
410,492,989,Z
419,484,979,Z
424,480,1018,Z
447,461,1012,Z
454,485,1010,Z
443,492,1027,Z
417,527,1049,Z
392,541,1077,Z
380,541,1085,Z
374,542,1090,Z
389,530,1080,Z
368,478,1030,Z
375,462,1025,Z
339,446,1018,Z
323,426,1050,Z
317,393,1065,Z
301,368,1050,Z
294,360,1050,Z
-27,168,946,Z
-32,183,914,Z
-25,199,937,Z
-19,206,939,Z
-20,175,948,Z
-15,150,929,Z
-33,133,910,Z
-31,124,905,Z
-28,107,894,Z
-32,77,894,Z
-28,34,868,Z
-24,5,865,Z
-22,-27,867,Z
-25,-62,857,Z
-35,-78,865,Z
-33,-90,875,Z
-30,-125,884,Z
-17,-163,914,Z
-22,-207,933,Z
-31,-234,963,Z
-31,-270,998,Z
-24,-297,1036,Z
-14,-310,1030,Z
-9,-321,996,Z
9,-331,968,Z
20,-334,925,Z
-2,-318,922,Z
5,-318,899,Z
-21,-284,900,Z
-29,-262,944,Z
-36,-231,988,Z
-29,-228,1004,Z
-1,-224,1021,Z
13,-243,986,Z
5,-233,988,Z
3,-214,997,Z
13,-178,1012,Z
20,-171,1004,Z
31,-132,1003,Z
44,-98,1006,Z
66,-70,1008,Z
73,-41,1037,Z
75,-31,1056,Z
60,-18,1042,Z
69,25,1044,Z
89,48,1036,Z
106,58,1050,Z
121,68,1029,Z
153,98,982,Z
150,151,922,Z
153,213,913,Z
154,263,890,Z
155,303,924,Z
159,326,976,Z
162,324,1020,Z
163,344,1007,Z
184,360,1002,Z
210,379,1009,Z
206,427,944,Z
251,485,906,Z
287,435,894,Z
261,591,824,Z
254,661,825,Z
243,693,807,Z
234,733,840,Z
220,745,889,Z
206,753,964,Z
217,755,984,Z
264,729,1011,Z
305,694,934,Z
317,706,843,Z
324,728,798,Z
316,758,798,Z
307,782,848,Z
300,820,884,Z
274,850,934,Z
267,838,985,Z
260,778,1015,Z
243,740,1015,Z
239,675,995,Z
232,617,961,Z
234,606,904,Z
240,591,868,Z
230,588,852,Z
224,584,866,Z
221,575,865,Z
200,572,854,Z
193,563,833,Z
172,568,797,Z
178,570,771,Z
177,565,730,Z
174,547,707,Z
187,532,690,Z
191,482,710,Z
212,430,748,Z
228,402,747,Z
226,366,779,Z
231,343,813,Z
213,328,845,Z
212,302,867,Z
210,286,857,Z
219,272,837,Z
262,237,852,Z
255,209,858,Z
245,156,880,Z
251,102,882,Z
248,81,888,Z
254,27,936,Z
254,-23,973,Z
253,-47,964,Z
273,-35,921,Z
293,-41,920,Z
328,-71,965,Z
327,-79,993,Z
317,-98,1029,Z
328,-156,1074,Z
317,-186,1101,Z
306,-223,1101,Z
305,-247,1122,Z
311,-264,1094,Z
313,-256,1036,Z
338,-261,1025,Z
366,-266,1053,Z
360,-275,1058,Z
339,-285,1111,Z
339,-296,1134,Z
300,-263,1138,Z
285,-262,1128,Z
272,-224,1086,Z
282,-202,1051,Z
313,-187,1020,Z
341,-185,973,Z
345,-182,938,Z
347,-184,920,Z
342,-199,962,Z
327,-197,1027,Z
320,-194,1046,Z
323,-173,1042,Z
331,-136,1027,Z
338,-96,1038,Z
360,-97,1061,Z
373,-108,1056,Z
391,-132,1035,Z
384,-163,1009,Z
409,-191,990,Z
392,-193,985,Z
396,-202,984,Z
386,-202,1003,Z
389,-190,1022,Z
398,-188,1051,Z
392,-193,1055,Z
393,-204,1041,Z
392,-211,999,Z
407,-236,1017,Z
418,-257,1001,Z
419,-267,1000,Z
425,-291,1034,Z
424,-289,1033,Z
426,-275,1032,Z
430,-271,1020,Z
430,-266,1024,Z
429,-262,1034,Z
419,-253,1043,Z
415,-270,1054,Z
403,-272,1017,Z
407,-262,973,Z
428,-271,951,Z
437,-289,930,Z
420,-258,928,Z
423,-210,910,Z
437,-168,952,Z
428,-123,972,Z
428,-83,998,Z
419,-68,1027,Z
426,-57,1025,Z
422,-18,993,Z
431,20,970,Z
424,75,946,Z
454,92,957,Z
487,109,932,Z
484,154,919,Z
475,216,866,Z
462,270,885,Z
456,357,900,Z
426,435,884,Z
410,470,881,Z
439,447,897,Z
481,436,815,Z
508,482,755,Z
493,567,703,Z
454,666,724,Z
438,737,779,Z
440,776,813,Z
408,739,846,Z
405,689,869,Z
407,661,844,Z
398,639,829,Z
406,666,804,Z
406,672,782,Z
388,673,747,Z
409,678,723,Z
396,693,744,Z
361,686,800,Z
350,671,874,Z
313,640,911,Z
311,589,919,Z
307,531,883,Z
319,487,881,Z
304,470,847,Z
289,477,835,Z
291,476,807,Z
284,455,844,Z
282,431,877,Z
270,416,900,Z
262,389,922,Z
265,366,978,Z
271,342,982,Z
271,352,935,Z
279,356,912,Z
268,371,894,Z
274,383,877,Z
280,407,837,Z
279,394,849,Z
267,389,884,Z
266,391,880,Z
275,384,915,Z
285,378,921,Z
297,367,923,Z
308,369,946,Z
303,358,922,Z
306,368,925,Z
302,379,892,Z
298,399,899,Z
305,409,917,Z
291,404,936,Z
302,388,942,Z
305,387,953,Z
307,378,937,Z
311,387,950,Z
315,386,936,Z
318,413,913,Z
311,399,915,Z
312,376,932,Z
326,351,939,Z
327,334,941,Z
336,337,963,Z
321,345,1004,Z
317,360,987,Z
321,371,960,Z
312,381,971,Z
316,396,966,Z
306,403,977,Z
295,393,990,Z
277,390,977,Z
293,376,960,Z
294,366,929,Z
279,353,914,Z
287,348,911,Z
256,342,913,Z
277,361,955,Z
274,354,939,Z
269,362,915,Z
269,365,914,Z
281,355,920,Z
269,344,910,Z
267,338,912,Z
275,346,906,Z
260,335,912,Z
275,315,902,Z
265,308,888,Z
266,309,881,Z
266,295,901,Z
60,125,936,Z
57,104,939,Z
35,79,978,Z
27,78,970,Z
4,82,963,Z
12,89,941,Z
23,80,913,Z
23,44,874,Z
25,-2,862,Z
16,-42,860,Z
25,-81,900,Z
24,-114,934,Z
33,-122,960,Z
28,-125,962,Z
24,-102,933,Z
49,-116,911,Z
47,-103,882,Z
51,-108,899,Z
61,-147,925,Z
62,-155,965,Z
57,-169,1000,Z
67,-181,1053,Z
64,-186,1058,Z
90,-190,1051,Z
100,-158,1028,Z
107,-158,1012,Z
107,-153,983,Z
115,-165,968,Z
115,-186,945,Z
106,-224,974,Z
100,-232,993,Z
99,-201,1018,Z
105,-142,1035,Z
124,-75,1026,Z
149,-36,992,Z
160,-4,1001,Z
192,21,990,Z
173,-9,953,Z
175,-24,932,Z
165,-60,970,Z
161,-83,980,Z
183,-92,953,Z
203,-61,964,Z
213,-3,931,Z
236,79,929,Z
216,151,948,Z
212,216,957,Z
214,260,968,Z
231,260,994,Z
232,273,985,Z
260,255,963,Z
261,254,942,Z
279,275,922,Z
280,310,849,Z
288,375,798,Z
272,446,820,Z
269,511,869,Z
270,557,932,Z
254,585,944,Z
269,588,944,Z
295,584,900,Z
307,604,828,Z
321,635,789,Z
308,674,739,Z
317,718,722,Z
329,748,754,Z
304,753,812,Z
293,763,879,Z
296,773,899,Z
306,785,906,Z
328,796,890,Z
331,806,847,Z
337,818,823,Z
307,826,805,Z
309,811,835,Z
294,754,873,Z
284,716,913,Z
262,685,919,Z
273,654,976,Z
273,645,986,Z
269,653,956,Z
268,678,968,Z
265,672,933,Z
252,659,922,Z
260,638,874,Z
255,597,845,Z
244,620,809,Z
221,637,784,Z
234,674,824,Z
227,675,816,Z
247,672,800,Z
269,672,767,Z
281,656,761,Z
276,661,733,Z
272,650,691,Z
266,656,650,Z
240,678,616,Z
257,659,637,Z
293,626,682,Z
286,575,752,Z
282,501,771,Z
281,486,750,Z
265,486,728,Z
264,512,737,Z
282,511,689,Z
302,493,651,Z
314,494,643,Z
306,453,667,Z
300,402,687,Z
288,378,745,Z
278,318,745,Z
275,291,724,Z
274,285,726,Z
313,276,722,Z
352,240,764,Z
392,188,814,Z
418,139,855,Z
418,76,920,Z
433,18,942,Z
433,-12,996,Z
411,-12,1033,Z
442,-31,1039,Z
433,-50,1040,Z
432,-63,1034,Z
423,-50,986,Z
424,-75,963,Z
405,-88,960,Z
411,-103,988,Z
421,-138,986,Z
437,-158,986,Z
440,-159,952,Z
432,-174,1001,Z
455,-148,1014,Z
460,-164,1105,Z
471,-209,1182,Z
468,-236,1226,Z
439,-236,1179,Z
425,-225,1110,Z
406,-197,1027,Z
422,-151,980,Z
432,-120,928,Z
443,-99,893,Z
454,-47,872,Z
480,-40,896,Z
492,-64,925,Z
517,-93,982,Z
517,-118,1028,Z
514,-121,1039,Z
508,-90,1051,Z
500,-73,1015,Z
498,-41,996,Z
512,-17,980,Z
536,-53,972,Z
539,-90,986,Z
557,-97,985,Z
559,-116,1001,Z
550,-139,1014,Z
561,-149,1002,Z
555,-138,1022,Z
556,-143,1061,Z
561,-129,1063,Z
564,-127,1053,Z
584,-137,1090,Z
602,-154,1109,Z
607,-151,1077,Z
621,-146,1025,Z
616,-148,1012,Z
612,-131,986,Z
621,-156,1026,Z
615,-161,1018,Z
588,-160,1010,Z
550,-142,1030,Z
551,-146,1053,Z
541,-164,1045,Z
544,-148,1031,Z
543,-143,992,Z
532,-120,932,Z
546,-118,856,Z
537,-79,825,Z
546,-55,828,Z
551,-9,867,Z
540,26,861,Z
539,68,879,Z
508,122,919,Z
518,145,926,Z
498,155,937,Z
541,161,910,Z
555,173,837,Z
523,190,765,Z
510,213,752,Z
478,243,756,Z
456,271,825,Z
419,304,865,Z
462,346,871,Z
457,419,862,Z
471,458,849,Z
468,508,806,Z
510,520,775,Z
543,577,683,Z
541,646,600,Z
497,724,556,Z
448,784,595,Z
410,790,706,Z
439,785,775,Z
428,795,795,Z
415,849,752,Z
413,893,721,Z
421,883,709,Z
428,869,666,Z
406,856,597,Z
393,835,595,Z
378,817,622,Z
355,804,686,Z
337,784,752,Z
324,771,813,Z
340,749,819,Z
327,727,807,Z
331,693,831,Z
319,664,844,Z
315,605,857,Z
304,558,858,Z
301,533,840,Z
303,525,806,Z
287,514,868,Z
281,496,917,Z
266,500,909,Z
284,478,893,Z
286,463,894,Z
288,465,879,Z
292,460,874,Z
303,430,864,Z
308,414,863,Z
324,404,884,Z
322,408,883,Z
325,417,923,Z
316,443,922,Z
318,462,896,Z
317,485,893,Z
321,484,890,Z
326,468,884,Z
324,451,875,Z
324,435,903,Z
346,408,899,Z
338,401,886,Z
343,401,902,Z
330,433,898,Z
334,447,882,Z
341,488,880,Z
336,509,885,Z
348,529,880,Z
365,512,869,Z
358,510,899,Z
350,501,911,Z
366,468,870,Z
359,478,846,Z
366,492,840,Z
342,515,866,Z
342,525,882,Z
352,538,891,Z
330,555,872,Z
324,570,855,Z
331,551,844,Z
338,559,839,Z
338,549,868,Z
327,530,893,Z
334,509,918,Z
330,512,901,Z
311,524,907,Z
301,544,884,Z
291,550,894,Z
296,555,893,Z
272,546,863,Z
265,512,853,Z
248,482,851,Z
252,444,816,Z
260,400,810,Z
254,382,805,Z
251,360,832,Z
240,345,860,Z
245,361,889,Z
245,358,895,Z
247,392,879,Z
