X,Y,Z,Label
457,225,930,V
456,220,931,V
458,221,905,V
451,234,885,V
464,261,850,V
467,271,841,V
472,289,827,V
470,277,823,V
467,276,849,V
465,273,844,V
452,282,855,V
457,296,864,V
463,297,880,V
465,286,882,V
466,301,868,V
477,330,865,V
465,330,916,V
466,350,929,V
486,359,923,V
487,390,932,V
492,414,929,V
502,412,962,V
508,416,1032,V
523,410,1074,V
524,408,1103,V
518,413,1097,V
520,403,1080,V
515,387,1061,V
493,382,1025,V
475,379,1044,V
461,367,1042,V
442,342,1037,V
441,337,1038,V
428,315,1051,V
428,319,1069,V
431,307,1091,V
449,300,1098,V
436,284,1084,V
436,262,1070,V
435,263,1053,V
454,267,1021,V
452,273,1023,V
433,282,997,V
421,268,990,V
428,238,988,V
405,213,1025,V
392,193,1019,V
377,183,1027,V
396,199,1007,V
399,182,996,V
386,179,974,V
382,138,925,V
368,109,902,V
351,82,874,V
377,93,843,V
375,113,889,V
381,114,912,V
380,125,945,V
383,118,939,V
368,70,938,V
356,36,913,V
349,9,855,V
330,-9,869,V
330,-30,880,V
325,-48,906,V
317,-54,929,V
310,-60,891,V
312,-76,882,V
294,-77,851,V
297,-100,849,V
289,-119,831,V
282,-130,825,V
275,-122,822,V
294,-99,830,V
296,-74,825,V
304,-68,798,V
287,-77,818,V
265,-108,804,V
236,-129,782,V
201,-143,768,V
170,-160,753,V
161,-138,737,V
171,-113,731,V
166,-111,744,V
167,-117,763,V
140,-137,789,V
123,-165,780,V
106,-172,797,V
80,-189,821,V
88,-187,832,V
110,-171,836,V
95,-153,839,V
105,-111,836,V
108,-91,867,V
121,-83,892,V
107,-56,894,V
103,-47,888,V
108,-45,932,V
118,-56,983,V
125,-53,1019,V
152,-35,1024,V
165,-43,1060,V
179,-54,1062,V
191,-46,1069,V
213,-41,1077,V
216,-32,1079,V
230,-32,1112,V
249,-54,1094,V
256,-62,1075,V
260,-54,1057,V
267,-69,1057,V
259,-80,1072,V
269,-89,1083,V
237,-122,1083,V
229,-120,1044,V
237,-133,1017,V
231,-148,1008,V
159,337,683,V
169,362,682,V
190,375,688,V
186,368,683,V
193,375,643,V
212,372,650,V
235,370,676,V
262,347,734,V
245,320,773,V
229,294,811,V
229,287,826,V
218,290,848,V
229,297,828,V
245,298,818,V
282,294,763,V
279,299,687,V
294,285,739,V
295,274,794,V
294,240,836,V
261,234,881,V
257,215,919,V
246,219,894,V
269,229,857,V
296,218,804,V
353,213,766,V
345,199,779,V
367,173,809,V
380,135,867,V
381,119,959,V
397,99,1051,V
389,112,1104,V
399,120,1088,V
436,148,1053,V
455,170,999,V
493,196,930,V
522,211,899,V
535,190,904,V
562,168,973,V
551,136,1066,V
550,113,1104,V
571,129,1131,V
585,168,1165,V
605,193,1152,V
672,218,1095,V
665,205,1096,V
677,150,1115,V
669,121,1052,V
643,114,1053,V
616,94,1086,V
616,95,1183,V
606,107,1168,V
612,112,1099,V
602,111,1094,V
624,121,1067,V
619,119,1045,V
621,101,1025,V
595,82,983,V
581,96,977,V
580,117,1006,V
572,132,1039,V
565,152,978,V
573,155,959,V
561,141,954,V
564,136,960,V
546,132,917,V
554,170,905,V
548,182,900,V
560,201,911,V
558,234,910,V
569,278,924,V
580,293,922,V
583,307,933,V
576,309,922,V
568,318,946,V
567,355,939,V
564,392,918,V
577,430,930,V
587,456,937,V
589,466,966,V
595,473,978,V
593,457,1017,V
581,446,1033,V
586,436,1028,V
576,435,1067,V
572,422,1090,V
583,419,1065,V
570,389,1060,V
567,369,1060,V
564,347,1061,V
553,320,1044,V
543,322,1029,V
527,308,1052,V
534,281,1071,V
517,289,1033,V
508,292,979,V
507,308,968,V
495,328,918,V
489,299,934,V
460,273,887,V
432,241,873,V
413,210,887,V
410,179,886,V
416,177,902,V
414,176,917,V
422,196,945,V
398,193,924,V
416,194,971,V
394,166,971,V
385,107,991,V
355,69,978,V
340,14,964,V
326,-11,964,V
336,3,966,V
345,33,917,V
361,64,935,V
371,72,942,V
341,54,884,V
307,3,846,V
265,-60,842,V
234,-126,835,V
237,-144,811,V
261,-140,808,V
298,-113,810,V
303,-83,790,V
312,-70,744,V
261,-84,711,V
249,-104,704,V
224,-145,724,V
173,-208,737,V
144,-251,755,V
142,-242,736,V
169,-191,741,V
203,-156,738,V
185,-125,720,V
181,-105,730,V
160,-124,748,V
138,-151,783,V
146,-171,814,V
122,-179,821,V
127,-178,847,V
131,-166,816,V
132,-132,792,V
130,-107,842,V
138,-88,890,V
152,-77,909,V
150,-81,934,V
136,-106,942,V
137,-118,939,V
123,-117,939,V
129,-105,948,V
131,-72,965,V
146,-49,1007,V
167,-25,1020,V
188,5,991,V
202,-17,1005,V
209,-33,1049,V
212,-41,1046,V
234,-45,1049,V
248,-31,1048,V
261,-30,1089,V
273,-24,1075,V
278,-28,1072,V
267,-43,1066,V
267,-62,1058,V
263,-69,1076,V
262,-67,1060,V
246,-78,1038,V
246,-108,1093,V
226,-140,1120,V
224,-173,1099,V
215,-194,1084,V
225,-180,1072,V
243,-172,1036,V
255,-147,990,V
262,-149,945,V
264,-145,931,V
238,-153,947,V
231,-159,975,V
207,-162,1010,V
204,-200,1025,V
189,-212,1019,V
192,-208,1004,V
131,217,924,V
131,206,920,V
131,204,931,V
145,178,971,V
137,174,979,V
131,174,991,V
144,201,980,V
145,205,968,V
157,215,931,V
158,224,963,V
155,204,967,V
144,209,954,V
139,194,929,V
140,167,927,V
134,174,895,V
152,194,882,V
138,214,904,V
145,221,936,V
148,248,903,V
155,249,865,V
148,234,848,V
136,208,835,V
141,203,803,V
130,178,777,V
135,185,748,V
138,212,765,V
144,240,777,V
171,231,796,V
167,225,793,V
159,210,792,V
163,199,823,V
172,175,802,V
184,163,754,V
187,193,686,V
203,225,665,V
231,243,683,V
243,278,681,V
254,270,709,V
223,261,746,V
216,258,764,V
206,239,786,V
210,249,772,V
211,212,801,V
205,193,810,V
208,219,827,V
215,234,886,V
214,246,893,V
230,263,852,V
232,303,808,V
240,328,826,V
254,342,839,V
238,359,820,V
255,370,767,V
250,379,715,V
293,416,684,V
301,449,686,V
353,446,733,V
387,456,783,V
391,450,878,V
391,409,940,V
395,378,944,V
412,367,920,V
444,367,876,V
498,380,840,V
556,384,867,V
582,392,932,V
639,389,972,V
658,371,1049,V
685,372,1067,V
695,355,1133,V
730,323,1113,V
744,311,1100,V
755,284,1117,V
752,249,1101,V
730,207,1099,V
725,175,1114,V
704,175,1175,V
692,175,1218,V
685,169,1233,V
692,138,1207,V
660,125,1156,V
682,142,1135,V
693,118,1114,V
689,123,1120,V
670,116,1118,V
643,121,1094,V
637,139,1053,V
610,143,1066,V
597,157,1016,V
592,175,964,V
580,194,923,V
589,218,872,V
572,216,850,V
555,203,805,V
536,200,795,V
514,189,806,V
504,200,839,V
511,238,805,V
514,264,779,V
517,292,749,V
529,297,722,V
507,288,729,V
510,290,733,V
496,304,735,V
490,321,771,V
518,339,793,V
520,370,822,V
534,400,844,V
548,405,883,V
548,400,902,V
551,406,901,V
556,431,898,V
566,458,937,V
572,504,965,V
594,530,1001,V
599,547,1043,V
614,545,1042,V
626,537,1059,V
626,532,1051,V
604,507,1064,V
600,489,1074,V
595,489,1054,V
568,479,1053,V
557,473,1061,V
549,464,1046,V
529,446,1017,V
515,406,1009,V
492,377,997,V
474,359,989,V
460,356,1002,V
474,367,987,V
490,391,967,V
500,390,949,V
502,354,967,V
493,324,986,V
477,291,966,V
463,285,934,V
465,262,883,V
470,274,866,V
475,292,865,V
482,281,892,V
459,271,882,V
437,229,894,V
422,196,903,V
394,180,932,V
394,175,966,V
399,170,986,V
396,159,957,V
379,127,966,V
348,99,915,V
320,61,904,V
296,24,930,V
282,21,932,V
279,18,945,V
276,6,988,V
306,-2,1005,V
317,-16,1009,V
355,-14,965,V
360,9,908,V
366,39,867,V
364,60,816,V
350,75,788,V
328,62,736,V
286,31,716,V
260,-44,748,V
220,-103,748,V
186,-171,762,V
163,-209,752,V
152,-220,739,V
158,-198,715,V
154,-162,686,V
144,-144,692,V
124,-177,685,V
111,-179,689,V
87,-218,714,V
58,-236,761,V
41,-216,775,V
28,-182,784,V
40,-131,765,V
54,-115,772,V
37,-106,796,V
18,-97,805,V
6,-92,828,V
5,-90,839,V
1,-96,882,V
22,-83,917,V
48,-58,949,V
83,-22,994,V
110,-1,1021,V
150,38,1047,V
177,30,1065,V
183,53,1039,V
185,61,1028,V
186,59,1052,V
176,67,1076,V
175,63,1062,V
174,67,1064,V
155,72,1072,V
156,74,1071,V
170,56,1056,V
164,54,1022,V
161,64,1026,V
162,54,1036,V
145,40,1036,V
154,32,1031,V
151,31,1033,V
156,26,1039,V
164,12,1033,V
157,0,998,V
143,-8,1019,V
143,-10,1043,V
166,-2,1057,V
157,13,1021,V
157,20,984,V
155,18,974,V
161,19,971,V
139,10,962,V
127,16,969,V
93,289,766,V
92,274,790,V
79,264,818,V
69,248,819,V
56,227,828,V
51,227,808,V
44,243,775,V
48,256,740,V
56,265,763,V
75,262,750,V
93,261,755,V
106,246,791,V
107,238,793,V
117,229,823,V
99,234,846,V
104,235,880,V
104,256,847,V
111,252,809,V
118,235,764,V
125,217,731,V
117,214,719,V
102,220,705,V
87,238,745,V
111,256,772,V
142,250,798,V
166,187,816,V
160,170,848,V
173,139,845,V
170,149,850,V
186,179,862,V
193,226,832,V
214,261,824,V
271,296,836,V
328,257,834,V
358,201,890,V
365,110,1013,V
377,59,1065,V
380,46,1119,V
413,50,1149,V
457,99,1156,V
536,167,1096,V
575,198,1074,V
619,210,1019,V
599,202,981,V
580,173,1026,V
550,130,1071,V
517,119,1105,V
509,124,1129,V
528,140,1104,V
557,168,1057,V
652,124,1030,V
653,84,1008,V
663,30,1057,V
659,-5,1158,V
638,-39,1288,V
630,-34,1354,V
642,-55,1339,V
641,-18,1326,V
660,28,1251,V
656,28,1221,V
644,30,1181,V
617,7,1159,V
584,0,1145,V
565,17,1125,V
558,36,1120,V
549,80,1094,V
544,125,1046,V
532,146,995,V
519,169,928,V
520,188,862,V
504,196,844,V
502,208,814,V
491,239,803,V
477,247,841,V
480,265,841,V
473,294,838,V
481,293,835,V
471,306,833,V
466,299,858,V
467,292,870,V
452,304,881,V
463,328,886,V
480,347,895,V
478,377,933,V
473,372,956,V
487,371,977,V
485,353,981,V
499,352,1009,V
508,360,1019,V
511,359,1052,V
514,356,1065,V
506,338,1053,V
501,320,1079,V
500,330,1078,V
504,313,1088,V
505,309,1083,V
498,287,1105,V
482,255,1092,V
467,243,1078,V
441,245,1064,V
442,255,1093,V
444,276,1091,V
452,289,1101,V
474,299,1109,V
476,292,1114,V
475,274,1109,V
469,266,1081,V
449,239,1076,V
432,228,1069,V
431,226,1057,V
401,209,1012,V
377,188,1010,V
362,179,1012,V
342,167,1047,V
357,149,1057,V
347,141,1072,V
373,114,1110,V
359,120,1086,V
372,110,1068,V
392,106,1073,V
387,96,1056,V
372,86,1037,V
344,51,1032,V
327,48,978,V
329,16,950,V
309,-14,941,V
301,-41,887,V
291,-73,823,V
286,-90,813,V
289,-115,769,V
275,-141,730,V
279,-168,704,V
269,-197,676,V
247,-232,645,V
203,-244,591,V
193,-225,595,V
182,-231,616,V
177,-213,622,V
140,-222,639,V
123,-252,644,V
106,-280,659,V
70,-282,673,V
52,-281,683,V
48,-272,712,V
38,-248,743,V
13,-240,748,V
3,-233,764,V
-8,-208,786,V
-27,-178,812,V
21,-187,819,V
34,-204,810,V
-27,-224,826,V
-25,-238,822,V
-21,-224,851,V
-15,-201,895,V
4,-171,921,V
20,-134,940,V
25,-120,946,V
20,-106,966,V
15,-114,1010,V
30,-142,1018,V
30,-161,1005,V
32,-160,1017,V
68,-124,1028,V
90,-96,1048,V
111,-86,1053,V
103,-102,1027,V
102,-114,1037,V
91,-134,1063,V
100,-137,1066,V
94,-159,1073,V
88,-179,1069,V
90,-204,1066,V
89,-226,1088,V
104,-193,1060,V
127,-143,1036,V
154,-137,999,V
139,-146,1026,V
139,-171,1024,V
137,-178,980,V
124,-241,996,V
106,-261,995,V
92,-265,1000,V
81,-264,1023,V
87,-237,1032,V
105,-216,1012,V
117,-183,1014,V
105,-170,989,V
117,-158,952,V
